latitude,longitude,hour,day_of_week,lighting_condition,crowd_density,police_presence_dist,risk_score
22.735218,75.913366,14,2,0.8968585730812253,0.5924829346040559,3.94349456278193,82
22.736766,75.908579,8,2,0.8062684048682828,0.027514685200630763,3.6676583218333834,100
22.736766,75.908579,3,2,0.10274926554048107,0.1372389397235791,3.430769533061825,98
22.722247,75.915294,1,2,0.155261389616599,0.1874338235050531,4.7575446034055116,93
22.722247,75.915294,19,2,0.16909620670617945,0.6420001385488786,5.828871803683613,97
22.741662,75.869137,14,2,0.8307574440133533,0.537214831763205,0.26694261009233566,69
22.741662,75.869137,14,2,0.8591228561246893,0.5752000716207105,0.19987221303627045,68
22.746877,75.883168,22,2,0.11058361840864835,0.4458629329584889,0.936182057616977,41
22.744534,75.931421,22,2,0.20569835839793654,0.3914243683531159,5.738793220891093,100
22.765772,75.870461,22,2,0.19734701075692426,0.5275024533535893,3.8611821349635758,93
22.767806,75.875984,12,2,0.8148951050890493,0.5039137938196125,3.1673867160347906,71
22.71521,75.870047,13,2,0.9316255565114088,0.9770242136298153,0.08558815294043551,91
22.698342,75.910757,3,2,0.22214329731574198,0.07477355862301505,5.024870127522807,100
22.694114,75.904223,23,2,0.1371754394014173,0.2906963694070392,4.479863641714441,100
22.711535,75.860105,19,2,0.11127453615481304,0.9188654627992732,0.9521756110755795,64
22.715121,75.856601,11,2,0.8551110598375622,0.6343061698305095,1.390735349151257,29
22.719961,75.843657,11,2,0.8918078942620653,0.6997046523358106,0.4410704690963265,66
22.719961,75.843657,18,2,0.6677012633474608,0.6792017476262128,1.4345570053468328,31
22.727249,75.853214,1,2,0.054739238565888804,0.0005732095621124423,2.2351089653641374,95
22.72692,75.85158,0,2,0.11175738119373148,0.04474278384884525,1.70930789903914,81
22.72692,75.85158,22,2,0.07990283057948433,0.503416931064714,2.1076568755089693,46
22.72692,75.85158,22,2,0.13063385239176642,0.26609211127575294,2.2639787104265814,50
22.723873,75.828416,8,2,0.9503925823798559,0.09079145368356667,0.30623759779181914,34
22.723873,75.828416,15,2,0.8228420319052858,0.6023729653259691,0.004088149742639158,68
22.723873,75.828416,15,2,0.8786915413798848,0.6735396343461443,1.4200555982458507,68
22.723873,75.828416,0,2,0.2830680220185415,0.12044963156491578,0.7599448702499662,73
22.670918,75.827524,15,2,0.82463035965434,0.6294581493628576,3.652612001754665,81
22.670918,75.827524,15,2,0.872073899291022,0.7499592917785547,2.982359363476769,75
22.670918,75.827524,19,2,0.04749620310672924,0.8418687959984982,2.9504748375089718,86
22.670918,75.827524,19,2,0.10701496515727703,0.9102573282049199,3.7329697474853885,88
22.670918,75.827524,19,2,0.03662192000557809,0.733116677560419,4.484073596854596,95
22.670918,75.827524,19,2,0.09448974233987541,0.6748190951958914,3.334078792864779,90
22.74359,75.793494,13,2,0.9253233093108583,0.7976628720325942,4.830271389010807,83
22.74359,75.793494,16,2,0.8648632951425663,0.6436806881480538,4.680992400402483,85
22.709422,75.84624,21,2,0.19633416418113844,0.20840478174185298,2.4672017293709647,91
22.709422,75.84624,23,2,0.2115765965669669,0.32311110670320936,2.86982053857567,91
22.683833,75.829296,19,2,0.18255229171850815,0.9331817420398189,1.5441572755191784,35
22.683833,75.829296,17,2,0.958560023915095,0.8890125650214523,1.5201025270309843,24
22.683833,75.829296,19,2,0.13702987556077922,0.6344563255956268,1.2989312155476784,39
22.708925,75.853507,19,2,0.0022287284075483194,0.8425573109182791,1.7367134009965377,81
22.708925,75.853507,20,2,0.075557214220098,0.8362256466352835,1.92866442312168,80
22.705097,75.888405,17,2,0.916599077375688,0.8749609676733634,2.18041337381372,29
22.692111,75.867548,20,2,0.15467293014294123,0.652421035627489,2.7312422842411834,86
22.693141,75.827293,15,2,0.898992476504645,0.8121484371850602,1.0368570454127242,24
22.66215,75.9035,12,3,0.9824224894403955,0.8923660293096354,7.210678550917967,71
22.66215,75.9035,14,3,0.8549025574677198,0.8186012555602725,6.7759353117479355,74
22.66215,75.9035,16,2,0.9519859249615781,0.9763198583318198,7.350659387998065,71
22.7462,75.8682,22,3,0.2540962040757441,0.40459081897248006,1.7602965674532114,73
22.7278,75.8046,18,3,0.6426219202352493,0.9382838237169537,3.406574532665622,68
22.713,75.8236,16,3,0.9760064453996097,0.761312811567187,1.1273190133415565,54
22.6709,75.8275,1,3,0.27527356201944647,0.12296766014950047,3.4341098603220397,86
22.8514,75.5422,12,3,0.841688052256238,0.6471288173386723,35.17615359355194,77
22.7411,75.8512,12,3,0.9617209426872599,0.6004194153440091,2.3007225555335697,33
22.7411,75.8512,17,3,0.8812121060371598,0.8932937569032656,2.0074973794146436,28
22.66215,75.9035,15,3,0.8138344665423559,0.6733362083080774,6.86743116812656,47
22.7094,75.8779,22,3,0.28053248210519244,0.22782099631151276,1.6573908509125475,45
22.5778,75.7796,16,3,0.8789635726518681,0.9601891227673146,14.80021468250434,42
22.5778,75.7796,17,3,0.8262888620145253,0.9486182188498659,15.078302854122278,43
22.6854,75.6143,15,3,0.9226436842758353,0.9845538470736648,22.65402491233711,41
22.7115,75.8601,18,3,0.5243752821581158,0.9529809106070883,1.770226102560526,71
22.6905,75.8191,20,3,0.27354898320382226,0.5765559994362579,0.8901319988803336,77
22.6905,75.8191,11,3,0.9149142187587107,0.5584230395127043,1.6343485780552491,71
22.7368,75.9086,19,3,0.004327455869790253,0.6602017086493355,3.7096091890504925,100
22.7462,75.8682,15,3,0.9957035715526568,0.516739116755438,0.605068065959158,97
22.7571,75.8822,16,3,0.9264512539962385,0.792322398332459,1.1472204979214469,94
22.713,75.8236,15,3,0.9617548581000299,0.9123014395887259,1.6624864191586441,25
22.713,75.8236,15,3,0.9808160363765399,0.9771266940310626,1.6682770127234885,23
22.7373,75.8849,22,3,0.16258909715003875,0.5851603890529509,1.0875307562351435,79
22.7406,75.8509,22,3,0.1299221186187712,0.42166473695774376,1.5995470262728912,74
22.7115,75.8601,18,3,0.48875718582202005,0.9080665005812751,0.24906500715067958,69
22.7115,75.8601,8,3,0.8662063376211235,0.01845131780321969,0.2996529203180949,66
22.7571,75.8822,14,3,0.9065005912972292,0.8508938709359769,2.0432276939720873,58
22.72,75.8437,0,3,0.1835274037934674,0.007200564903601859,1.5218949630869734,49
22.7269,75.8516,18,3,0.6330750419886961,0.733632005332927,2.4008009878792462,76
22.6905,75.8191,12,3,0.985688689363152,0.8134466986836311,1.6080677009950657,56
22.7177,75.8647,20,5,0.20551443236447253,0.7940570120700066,0.6291228522524195,65
22.7182,75.8749,20,5,0.26053336764667584,0.8108225745066022,0.2853458224225621,63
22.7533,75.8937,19,5,0.21533621809832956,0.7639400429648437,2.662390784175947,73
22.7406,75.8509,15,5,0.9695803943895857,0.8181118018297557,1.576951518016383,56
22.7406,75.8509,16,5,0.9710233090202293,0.8381366095084742,2.1532863264587356,58
22.7244,75.8839,13,5,0.9059483824089655,0.8579538371907083,1.012109625622351,23
22.7152,75.87,17,5,0.8522955815045521,0.7391705223202883,0.11055017811367329,26
22.66215,75.9035,12,5,0.8232532224423063,0.5415965974081383,7.1078809319462835,49
22.7406,75.8509,13,5,0.9915926336125578,0.9854697468996647,1.6462771678290953,23
22.713,75.8236,23,5,0.2742297116060666,0.3645037749754526,1.8072127938734417,44
22.6854,75.6143,20,5,0.15680541624723607,0.8118535071958939,24.141616382618825,55
22.7853,75.9057,4,5,0.16146677409723384,0.17258515417670484,6.6721891796966615,100
22.7462,75.8682,20,5,0.16476363891331575,0.8062612898051251,1.5001776696343307,77
22.72,75.8437,0,5,0.2400641416978389,0.0623603278080646,0.9847334951163071,85
22.713,75.8236,22,5,0.12217278576371873,0.4025655547303974,1.6469099469877901,85
22.7368,75.9086,23,5,0.2344782394199601,0.262594256971737,2.924309331457265,100
22.7278,75.8046,14,5,0.9753810467609865,0.9384223429711871,2.8620773651709173,100
22.7368,75.9086,22,5,0.2804705171186522,0.5433564531997807,4.28466427032872,54
22.5524,75.7565,3,5,0.18810147814601855,0.19030419766959378,17.129658228901334,64
22.814795,75.935097,16,5,0.9311812767154339,0.7946813136977253,10.199329369676578,44
22.8514,75.5422,17,5,0.9446481932830341,0.9378016710857471,35.470472875135066,41
22.7462,75.8682,21,5,0.07173817651118751,0.5874755709785293,1.087232429924186,80
22.7406,75.8509,11,5,0.9075954762457068,0.5226503885564087,2.6789738364572835,36
22.7406,75.8509,14,5,0.8981677202375998,0.8452799636226006,1.2470282706237912,65
22.724,75.8621,9,6,0.9171600688634278,0.565830722807473,1.6947162749212799,71
22.7224,75.8743,19,6,0.14603207863185444,0.8493156921366709,1.3956738856469917,37
22.7096,75.8885,14,6,0.8907421182662822,0.915489616578181,1.2890211655090091,24
22.7145,75.8802,23,6,0.22945437943504768,0.2044889405732776,1.0755730849994536,83
22.7007,75.8672,22,6,0.1298247862824669,0.21193733408961518,0.5650918659217029,84
22.7428,75.9034,18,6,0.45895277074747015,0.7849311124648812,3.6128615488063174,84
22.7073,75.9131,22,6,0.1331865280231402,0.2780490375267236,4.8644684214938145,100
22.7093,75.9014,13,6,0.8826356521800571,0.7359343392791144,4.242167405222162,41
22.706,75.8605,18,6,0.6112903535452029,0.5690400310384169,1.4718304541619611,64
22.6962,75.8875,13,6,0.9134786233951496,0.5998521739843512,3.11068483266585,77
22.6474,75.9031,21,6,0.008137699841222224,0.4868611623245462,7.879779428232462,62
22.7048,75.8366,22,6,0.29894632462869974,0.5613891916899689,1.443324367574301,79
22.68883,75.83114,8,6,0.8584576690041068,0.15611874096418688,1.5780617574209472,37
22.79283,75.738,20,6,0.027818032122319557,0.853426870178486,11.965147999177558,96
22.53765,75.83305,8,6,0.9412674785421831,0.1641208179052787,18.155587165464006,93
22.539,75.911397,17,6,0.8557917708063122,0.9275774952509654,20.159419296251123,100
22.72522,75.8713,21,6,0.12555254021683604,0.2313676805563214,1.8307846317926568,48
22.7236,75.8591,6,0,0.6956702973829811,0.12670845999794955,1.748957049164324,41
22.737,75.88501,23,0,0.18877112744748478,0.2599240213232751,0.029130181506149877,83
22.737,75.88501,7,0,0.8025690523894933,0.05953740418582343,0.9710526046846428,37
22.7379,75.897,19,0,0.10246512256805777,0.8387364681787121,2.461409374665115,43
22.7657,75.8859,20,0,0.135776507549382,0.8320213083179847,3.357721351885515,47
22.7813,75.9034,13,0,0.9771562931262099,0.9821596196511286,5.610544464847394,80
22.726,75.927,10,0,0.892071310602363,0.9212936716185796,5.1299088971233,42
22.726,75.927,14,0,0.8296136127462725,0.8075741927040267,5.122183138520754,45
22.7462,75.879,23,0,0.03392258788647238,0.5334539695571406,2.203886338887944,47
22.794868,75.853759,19,0,0.08413342116779988,0.9886703165326364,7.086707140033779,83
22.699621,75.859932,19,0,0.12851126664706697,0.8186145136748217,1.4661737535765895,68
22.710027,75.862469,3,0,0.1661197523953132,0.18735539194142653,0.29742500813906947,84
22.698714,75.868101,18,0,0.5591444677013858,0.9365496761702736,1.5499590597536907,60
22.725692,75.838532,12,0,0.8672913236514179,0.7074287741842956,1.4094149123296682,58
22.728529,75.845047,14,0,0.9325624050715599,0.9124427919156985,1.118555227503994,22
22.728529,75.845047,15,0,0.8815572565038867,0.994674044617776,2.1084566737537966,27
22.706607,75.838129,0,0,0.04582938267929596,0.1542185449381358,1.9079884850117685,91
22.737303,75.885012,13,0,0.913952611811394,0.7042618427946805,1.421880780435601,67
22.696486,75.831778,14,0,0.9658553087695247,0.8306243966606643,0.1368043943295123,23
